id,weight_ratio,OT_us_IPC,OT_us_Bullet,OT_IPC_Bullet
81369_sf_m2_p0,0.2660075930102166,0.1809807100123785,0.2818897407404095,0.2825387266770262
81369_sf_m2_p1,0.4429862981789733,0.3419010778595478,0.28920210492652393,0.22470647993149603
81369_sf_m2_p2,0.38409817346025654,0.18633788257918157,0.2754559797469266,0.11354497356060313
1344057_sf_m0_p0,0.019193529094581756,0.026004992144687746,0.12330612735160904,0.1257744249961005
1344057_sf_m2_p0,0.015074201280005776,0.09373533810554889,0.17098313509474353,0.10749781164366143
1344057_sf_m2_p1,0.16084994323582402,0.0501138477871121,0.15708004901194308,0.1308537338981733
1344057_sf_m2_p2,0.1791503743672456,0.05007552346339537,0.0849919788371041,0.07336441634959273
72960_sf_m2_p0,0.22899292789533446,0.16675819345437,0.25194096060684845,0.09810935857514466
72960_sf_m2_p2,0.16185341515201843,0.026460209578876195,0.09445132657802252,0.07948018457544438
75361_sf_m0_p0,0.18385738180918842,0.09573035486024686,0.0749856573628401,0.027668095971495214
75361_sf_m2_p0,0.261295810919981,0.1892470563029035,0.23506670126727539,0.06668807045308402
75361_sf_m2_p1,0.23631246372813075,0.14977584307059535,0.49527163900583765,0.3977381472298367
75361_sf_m2_p2,0.3049185892720386,0.27093214183568876,0.2877358343076663,0.03391123277443081
46459_sf_m2_p0,0.33118552107992505,0.08993173601749525,0.36675265173571975,0.325067366674292
102068_sf_m2_p0,0.1288414968558975,0.0977919201900553,0.2566344496347255,0.18075530503324502
92763_sf_m2_p0,0.33126589432618647,0.09821615825849175,0.20174937338763232,0.1269743594965115
92763_sf_m2_p1,0.24845837321018874,0.07742714045801173,0.11676024249647826,0.04989032769479889
1344047_sf_m0_p0,0.18319848034478797,0.005365358106414618,0.22962329602842518,0.22820032966375672
1344047_sf_m2_p0,0.26631476205038396,0.2542564924116494,0.41950714677603207,0.16525066281231288
1344047_sf_m2_p1,0.3027723848644444,0.24819569334073144,0.32352183697145886,0.07532615812534299
1344047_sf_m2_p2,0.37487355295865027,0.141195193313017,0.28617622314532787,0.15522665960528037
80104_sf_m0_p0,0.25129610584551726,0.06120718281950498,0.29465595720253435,0.2513637479147966
80104_sf_m2_p0,0.3253556755144689,0.12493685323805925,0.24568125045013706,0.12251735387245748
80104_sf_m2_p1,0.19296820652648397,0.060306341718453865,0.07417072726948291,0.06718216740157588
80104_sf_m2_p2,0.31393551257290997,0.26573114184873914,0.5919802487513286,0.6746651299367163
376252_sf_m0_p0,0.17552641631304317,0.08212609226649228,0.16506296523936642,0.2077300653956219
376252_sf_m2_p0,0.35680548804414286,0.2379877777228,0.5818475861565839,0.3567893783132144
376252_sf_m2_p1,0.006956360168154871,0.004149103420024375,0.016561844767679097,0.02042554175207287
376252_sf_m2_p2,0.015325904822505608,0.019843036651739684,0.431541612583938,0.41169858675835397
81368_sf_m0_p0,0.19948082679780432,0.21057769773841573,0.5184107991599597,0.6583853246839876
81368_sf_m2_p0,0.15741378801447,0.08840079034206036,0.12507561832799557,0.05543114735752077
81368_sf_m2_p1,0.2587644515501044,0.2216268552859235,0.31415488119504315,0.17150297189352248
81368_sf_m2_p2,0.23366969589808984,0.09884049663499606,0.1059717818089985,0.007738420298198588
1344056_sf_m0_p0,0.07423074081024698,0.004234723286485949,0.03664041381956449,0.03940008362651473
1344056_sf_m2_p0,0.3574930373982999,0.12167613283591991,0.26234297482286123,0.14066685557969874
1344056_sf_m2_p1,0.3426940150149,0.1266338842235052,0.24275624854479183,0.11613098298453414
72870_sf_m2_p1,0.24767373934074569,0.11816865075384848,0.22967811079799022,0.14780174950966804
72870_sf_m2_p2,0.1609899995857449,0.19025955052171875,0.23312053455349238,0.12152192157790645
127214_sf_m0_p0,0.2021442847704472,0.18611936926419967,0.20130821853229858,0.040015244873758696
127214_sf_m2_p0,0.36672481987234523,0.2243358770097096,0.4252111120274311,0.28728634397090014
127214_sf_m2_p1,0.262946247679844,0.19533958520350128,0.3986990868267882,0.47043654422129916
127214_sf_m2_p2,0.27697336858924815,0.13483112377167378,0.371189328181032,0.3957216427817094
94078_sf_m0_p0,0.25675512039356924,0.08192605238505728,0.47377889085882696,0.45123720612094675
94078_sf_m2_p0,0.3092277093562517,0.07271748731167135,0.09917638429047228,0.12319824420256796
94078_sf_m2_p1,0.32282272459516137,0.09975644209219975,0.42052314644756766,0.47112185847857946
94078_sf_m2_p2,0.3734387711466769,0.1227530925977782,0.1644389113791822,0.058516044369369025
127261_sf_m0_p0,0.1003686775367574,0.1435820335021419,0.7574661945129727,0.7715434601654694
127261_sf_m2_p0,0.05144715366434135,0.09648274709248285,0.6971825270248488,0.6733603445790105
127261_sf_m2_p1,0.2838512494549644,0.23094560130256064,0.2108471973227833,0.20817453757833151
127261_sf_m2_p2,0.13677537076902846,0.2685657157328188,0.2625120805719528,0.5272903819313859
82034_sf_m0_p0,0.02343906677902961,0.006395763476055555,0.23165338473291752,0.23786514825521818
82034_sf_m2_p0,0.23918123157736215,0.11828067661082035,0.5494159684272919,0.4651517653052924
82034_sf_m2_p1,0.18447729031253135,0.015484822190947203,0.24495732853794958,0.2588461054939214
82034_sf_m2_p2,0.08457891563261048,0.05630009998905837,0.28155165158420015,0.2536832078823666
1344046_sf_m0_p0,0.3255816755336594,0.15006678972563456,0.1803508483077409,0.05271667159540246
1344046_sf_m2_p0,0.22493049797291387,0.14533960085783793,0.22179109915701492,0.10901884976885504
1344046_sf_m2_p1,0.2615982053118556,0.10912005603063285,0.16200098505384863,0.05306419962866559
1344046_sf_m2_p2,0.1199654256796625,0.07108251231076963,0.0785634271712938,0.036488270562551904
80105_sf_m0_p0,0.26987107925377235,0.04827051720192894,0.20668603604695487,0.1944166828593887
80105_sf_m2_p0,0.16275423212991857,0.08346561186518851,0.21523869813257682,0.16720336983527578
80105_sf_m2_p1,0.2538553173304349,0.30356645018163253,0.43687220893219675,0.5394310139950272
80105_sf_m2_p2,0.28880415128398423,0.1493877042923739,0.21694938741008046,0.08264754888582454
331105_sf_m0_p0,0.16891909885058312,0.048313770898765214,0.17200102314018184,0.14865674724328853
331105_sf_m2_p0,0.19613936876759,0.07968537191654698,0.03265280969066096,0.10818371014983576
331105_sf_m2_p1,0.1521529213705674,0.1252790722441433,0.15646703219404828,0.03794905261672633
331105_sf_m2_p2,0.1513889776437263,0.035219206420052634,0.053585785709591764,0.024278289088305646
1344052_sf_m0_p0,0.5220258260172703,0.19618912543873687,0.370401470171685,0.180844800408604
1344052_sf_m2_p0,0.4574105106713917,0.25887665208265265,0.45175163910606986,0.22623397786825442
1344052_sf_m2_p1,0.4560521232321024,0.21678133967246563,0.3100442702702577,0.09326293111423001
653930_sf_m0_p0,0.20464779202528272,0.052070523423654105,0.19969705234881321,0.22983661072438635
653930_sf_m2_p0,0.641369751644159,0.0387582231056803,0.10394206847310264,0.11738473133870214
653930_sf_m2_p1,0.5613880265427579,0.06396363408344677,0.08696396168467713,0.12130565247524182
653930_sf_m2_p2,0.24988997192330034,0.07202974939089732,0.05626656270037199,0.10407871520586671
1344037_sf_m0_p0,0.4253121417486183,0.16662096617751987,0.1980226883661968,0.05128922885465654
1344037_sf_m2_p0,0.15998414034540412,0.06681160176730115,0.15984970770194742,0.1076870597239692
1344037_sf_m2_p1,0.2585941557609961,0.11230212900852568,0.6016676111710498,0.4953234796833163
1344037_sf_m2_p2,0.2455195771859969,0.13578305697167786,0.22710366728267264,0.09633056901016318
127275_sf_m0_p0,0.029391063763308765,0.019898885826732028,0.007475917354033634,0.02021590461537847
127275_sf_m2_p0,0.09121488098482705,0.14850300210470269,0.1973283836685768,0.048825402259315344
127275_sf_m2_p1,0.3756924051408581,0.191668782312289,0.3525433503669474,0.17216064234535505
127275_sf_m2_p2,0.3013837579859676,0.27148160292140644,0.46784383835667126,0.24663265549286043
353686_sf_m2_p1,0.19909885493438376,0.08736569173862241,0.45263751623488635,0.38572560388147625
353686_sf_m2_p2,0.20415043282812054,0.13422268420367114,0.29514998444380103,0.17245549730749
1344042_sf_m0_p0,0.4240015007922565,0.16931969238870628,0.20753209975339953,0.0508080059115516
1344042_sf_m2_p0,0.43391446642273523,0.09757809316888583,0.18796380007100805,0.12301691206780802
1344042_sf_m2_p1,0.2688946636779036,0.15948744799553102,0.194631887156401,0.07600787482927222
1344042_sf_m2_p2,0.1429529698851404,0.07195051026996524,0.15932083392280194,0.08737032828544208
98480_sf_m0_p0,0.3640892140147435,0.15962570281484212,0.3611938283403981,0.440357235413575
98480_sf_m2_p0,0.17431126832253652,0.08943946728257568,0.5909856744426522,0.6524284369702602
98480_sf_m2_p1,0.2688556707168461,0.18200312606735913,0.3488485661600028,0.35596270393849494
98480_sf_m2_p2,0.1331951803241763,0.08596216045090611,1.2190474606702175,1.279650449139721
96483_sf_m0_p0,0.1678511691824365,0.05646786897081074,0.11704829761413334,0.06777741912861648
96483_sf_m2_p0,0.1742921697293655,0.13167011678586055,0.6814273505024866,0.7752266148682608
96483_sf_m2_p1,0.25736468382561123,0.03301539648787274,0.2540984113310062,0.22968017026517992
96483_sf_m2_p2,0.232114752104082,0.12292520877963599,0.8333888870729059,0.8575076276976057
